ID;Case Number;Date;Block;IUCR;Primary Type;Description;Location Description;Arrest;Domestic;FBI Code;Year;Updated On;Latitude;Longitude
10500868;HZ240440;04/25/2016 11:00:00 PM;039XX W BARRY AVE;0820;THEFT;$500 AND UNDER;ALLEY;false;false;06;2016;05/23/2016 03:48:54 PM;41.937276805;-87.726438449
10500878;HZ241651;04/27/2016 01:07:00 AM;004XX N CLARK ST;0460;BATTERY;SIMPLE;BAR OR TAVERN;false;false;08B;2016;05/23/2016 03:48:54 PM;41.890265219;-87.631089305
10500983;HZ240435;04/26/2016 12:01:00 AM;033XX N HARDING AVE;0810;THEFT;OVER $500;STREET;false;false;06;2016;05/23/2016 03:48:54 PM;41.941756007;-87.726039439
10500989;HZ241883;04/27/2016 09:15:00 AM;076XX S EXCHANGE AVE;0810;THEFT;OVER $500;APARTMENT;false;true;06;2016;05/23/2016 03:48:54 PM;41.756874002;-87.557624442
10500991;HZ241945;04/27/2016 03:30:00 AM;110XX S AVENUE L;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;false;false;14;2016;05/23/2016 03:48:54 PM;41.694653104;-87.536491352
10501008;HZ241913;04/27/2016 09:45:00 AM;083XX S ASHLAND AVE;0545;ASSAULT;PRO EMP HANDS NO/MIN INJURY;GOVERNMENT BUILDING/PROPERTY;false;false;08A;2016;05/23/2016 03:48:54 PM;41.74221153;-87.663231477
10501009;HZ241784;04/27/2016 08:00:00 AM;099XX S LOWE AVE;031A;ROBBERY;ARMED: HANDGUN;SIDEWALK;false;false;03;2016;05/23/2016 03:48:54 PM;41.713534482;-87.639367303
10501051;HZ241990;04/27/2016 10:45:00 AM;016XX W GARFIELD BLVD;051A;ASSAULT;AGGRAVATED: HANDGUN;RESIDENCE;false;true;04A;2016;05/23/2016 03:48:54 PM;41.794005808;-87.666256742
10500459;HZ236726;04/23/2016 12:39:00 AM;014XX S CLINTON ST;0265;CRIM SEXUAL ASSAULT;AGGRAVATED: OTHER;SIDEWALK;true;false;02;2016;09/08/2016 03:45:34 PM;41.863341425;-87.640576506
10501069;HZ241947;04/27/2016 10:17:00 AM;030XX W ROOSEVELT RD;0484;BATTERY;PRO EMP HANDS NO/MIN INJURY;CTA BUS;false;false;08B;2016;05/23/2016 03:48:54 PM;41.86645124;-87.701093842
10501083;HZ241304;04/26/2016 11:00:00 AM;038XX W OHIO ST;0560;ASSAULT;SIMPLE;APARTMENT;false;false;08A;2016;05/23/2016 03:48:54 PM;41.891741423;-87.721720476
10501089;HZ241865;04/23/2016 06:33:00 PM;005XX W OHARE ST;1206;DECEPTIVE PRACTICE;THEFT BY LESSEE,MOTOR VEH;AIRPORT VENDING ESTABLISHMENT;false;false;11;2016;05/23/2016 03:48:54 PM;41.981295861;-87.885097567
10501095;HZ242048;04/27/2016 11:29:00 AM;029XX N CENTRAL AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;true;08B;2016;05/23/2016 03:48:54 PM;41.933910521;-87.766335061
10501268;HZ241309;04/26/2016 06:20:00 PM;061XX S CHAMPLAIN AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;false;true;08B;2016;05/23/2016 03:48:54 PM;41.783536746;-87.609650728
10501282;HZ242011;04/27/2016 11:00:00 AM;072XX N GREENVIEW AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;false;08B;2016;05/23/2016 03:48:54 PM;42.013033459;-87.668035334
10501284;HZ241844;04/26/2016 04:30:00 PM;069XX N SHERIDAN RD;0610;BURGLARY;FORCIBLE ENTRY;OTHER;false;false;05;2016;05/23/2016 03:48:54 PM;42.008612529;-87.661899888
10501342;HZ238793;04/24/2016 09:20:00 PM;026XX S HAMLIN AVE;0320;ROBBERY;STRONGARM - NO WEAPON;SIDEWALK;false;false;03;2016;05/23/2016 03:48:54 PM;41.843313456;-87.719642267
10501343;HZ242040;04/27/2016 08:30:00 AM;050XX S KOLIN AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;false;true;08B;2016;05/23/2016 03:48:54 PM;41.801550429;-87.731975318
10501344;HZ242102;04/27/2016 11:00:00 AM;042XX W 47TH ST;0460;BATTERY;SIMPLE;SCHOOL, PUBLIC, BUILDING;false;false;08B;2016;05/23/2016 03:48:54 PM;41.807785411;-87.730398475
10501370;HZ242078;04/27/2016 12:02:00 PM;025XX W 65TH ST;0560;ASSAULT;SIMPLE;APARTMENT;false;false;08A;2016;05/23/2016 03:48:54 PM;41.775557376;-87.687641794
10501373;HZ241538;04/26/2016 09:14:00 PM;023XX W MAYPOLE AVE;0320;ROBBERY;STRONGARM - NO WEAPON;SIDEWALK;false;false;03;2016;05/23/2016 03:48:54 PM;41.883873649;-87.685678354
10501385;HZ241780;04/27/2016 08:00:00 AM;009XX W AGATITE AVE;0497;BATTERY;AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;APARTMENT;false;false;04B;2016;05/23/2016 03:48:54 PM;41.962701775;-87.653443755
10501398;HZ241544;04/25/2016 08:55:00 PM;003XX S DEARBORN ST;0860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;false;false;06;2016;05/23/2016 03:48:54 PM;41.877578503;-87.629282088
10501429;HZ240764;04/26/2016 11:15:00 AM;016XX W OGDEN AVE;0460;BATTERY;SIMPLE;RESTAURANT;false;false;08B;2016;05/23/2016 03:48:54 PM;41.879551283;-87.668360502
10501486;HZ241017;04/26/2016 02:35:00 PM;034XX S WOOD ST;0497;BATTERY;AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;RESIDENTIAL YARD (FRONT/BACK);false;true;04B;2016;05/23/2016 03:48:54 PM;41.831689663;-87.670426584
10501529;HZ241675;04/26/2016 08:45:00 PM;013XX E 56TH ST;0610;BURGLARY;FORCIBLE ENTRY;APARTMENT;false;false;05;2016;05/23/2016 03:48:54 PM;41.793296749;-87.594340715
10501558;HZ242418;04/27/2016 02:00:00 PM;027XX E 83RD ST;0610;BURGLARY;FORCIBLE ENTRY;APARTMENT;false;false;05;2016;05/23/2016 03:48:54 PM;41.744564968;-87.558311283
10501563;HZ240735;04/26/2016 11:00:00 AM;075XX S SOUTH SHORE DR;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;true;08B;2016;05/23/2016 03:48:54 PM;41.76015578;-87.556752911
10501591;HZ239595;04/25/2016 02:30:00 PM;027XX W HARRISON ST;0320;ROBBERY;STRONGARM - NO WEAPON;SIDEWALK;false;true;03;2016;05/23/2016 03:48:54 PM;41.873809306;-87.694283701
10501604;HZ242528;04/26/2016 07:00:00 PM;060XX S WESTERN AVE;0810;THEFT;OVER $500;PARKING LOT/GARAGE(NON.RESID.);false;false;06;2016;05/23/2016 03:48:54 PM;41.783757424;-87.683764609
10267016;HY358219;07/27/2015 07:14:00 PM;100XX W OHARE ST;2091;NARCOTICS;FORFEIT PROPERTY;AIRPORT/AIRCRAFT;true;false;18;2015;05/28/2016 03:49:27 PM;;
10501606;HZ242419;04/27/2016 04:27:00 PM;062XX S LANGLEY AVE;4387;OTHER OFFENSE;VIOLATE ORDER OF PROTECTION;STREET;false;true;26;2016;05/23/2016 03:48:54 PM;41.781734181;-87.608413399
10501663;HZ236581;04/22/2016 10:55:00 PM;124XX S LOWE AVE;2820;OTHER OFFENSE;TELEPHONE THREAT;OTHER;false;false;26;2016;05/23/2016 03:48:54 PM;41.668115584;-87.637974049
10501723;HZ242545;04/27/2016 05:45:00 PM;077XX S GREEN ST;031A;ROBBERY;ARMED: HANDGUN;APARTMENT;false;false;03;2016;05/23/2016 03:48:54 PM;41.753807493;-87.645336203
10501733;HZ242839;04/27/2016 10:37:00 PM;071XX S YALE AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;false;true;08B;2016;05/23/2016 03:48:54 PM;41.76481038;-87.630985508
10501750;HZ242692;04/27/2016 02:30:00 PM;005XX S STATE ST;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;RESTAURANT;false;false;11;2016;05/23/2016 03:48:54 PM;41.875367424;-87.627620993
10501752;HZ242009;04/27/2016 11:03:00 AM;078XX S PAULINA ST;0560;ASSAULT;SIMPLE;APARTMENT;false;true;08A;2016;05/23/2016 03:48:54 PM;41.751670248;-87.665903668
10501821;HZ242019;04/24/2016 11:00:00 PM;090XX S EMERALD AVE;0820;THEFT;$500 AND UNDER;RESIDENCE;false;false;06;2016;05/23/2016 03:48:54 PM;41.729342438;-87.642212246
10501830;HZ241648;04/27/2016 12:35:00 AM;045XX N MILWAUKEE AVE;0460;BATTERY;SIMPLE;ATHLETIC CLUB;false;false;08B;2016;05/23/2016 03:48:54 PM;41.963154134;-87.756663088
10501856;HZ241787;04/25/2016 11:00:00 AM;035XX S MICHIGAN AVE;5001;OTHER OFFENSE;OTHER CRIME INVOLVING PROPERTY;POLICE FACILITY/VEH PARKING LOT;false;false;26;2016;05/23/2016 03:48:54 PM;41.830611847;-87.623247369
10501992;HZ242774;04/27/2016 08:15:00 AM;070XX N SHERIDAN RD;0610;BURGLARY;FORCIBLE ENTRY;APARTMENT;false;false;05;2016;05/23/2016 03:48:54 PM;42.009968018;-87.662345576
10502027;HZ242775;04/27/2016 08:00:00 PM;107XX S EGGLESTON AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;false;true;08B;2016;05/23/2016 03:48:54 PM;41.699155502;-87.634146432
10502030;HZ242741;04/27/2016 08:10:00 PM;092XX S ADA ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;true;08B;2016;05/23/2016 03:48:54 PM;41.726291998;-87.656715039
10502034;HZ242444;04/26/2016 08:41:00 PM;012XX S ASHLAND AVE;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;ATM (AUTOMATIC TELLER MACHINE);false;false;11;2016;05/23/2016 03:48:54 PM;41.86645523;-87.666381559
10502099;HZ242203;04/27/2016 01:35:00 PM;028XX W ARTHINGTON ST;0520;ASSAULT;AGGRAVATED:KNIFE/CUTTING INSTR;APARTMENT;false;true;04A;2016;05/23/2016 03:48:54 PM;41.87014181;-87.697037158
10502332;HZ243196;04/25/2016 04:00:00 PM;050XX W SUPERIOR ST;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;VACANT LOT/LAND;false;false;07;2016;05/23/2016 03:48:54 PM;41.894004921;-87.751732122
10502333;HZ243015;04/27/2016 10:30:00 PM;057XX N FRANCISCO AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/23/2016 03:48:54 PM;41.985718452;-87.701669642
10502335;HZ243260;04/28/2016 02:00:00 AM;058XX N ARTESIAN AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/23/2016 03:48:54 PM;41.987257911;-87.690785209
10502336;HZ243288;04/22/2016 09:00:00 PM;047XX W LAKE ST;031A;ROBBERY;ARMED: HANDGUN;SIDEWALK;false;false;03;2016;05/23/2016 03:48:54 PM;41.886524557;-87.744282439
10502342;HZ242878;04/27/2016 11:14:00 PM;055XX W JACKSON BLVD;0326;ROBBERY;AGGRAVATED VEHICULAR HIJACKING;STREET;false;false;03;2016;05/23/2016 03:48:54 PM;41.876554708;-87.763317302
10502343;HZ242876;04/27/2016 11:28:00 PM;001XX N CENTRAL AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;true;08B;2016;05/23/2016 03:48:54 PM;41.882965153;-87.764953242
10502352;HZ243104;04/28/2016 08:30:00 AM;019XX N LA CROSSE AVE;2826;OTHER OFFENSE;HARASSMENT BY ELECTRONIC MEANS;RESIDENCE;false;false;26;2016;05/23/2016 03:48:54 PM;41.916287654;-87.747319251
10272339;HY347358;07/19/2015 07:25:00 PM;053XX S JUSTINE ST;2017;NARCOTICS;MANU/DELIVER:CRACK;STREET;true;false;18;2015;05/28/2016 03:49:27 PM;;
10502353;HZ243177;04/28/2016 03:00:00 AM;068XX S PULASKI RD;0610;BURGLARY;FORCIBLE ENTRY;RESTAURANT;false;false;05;2016;05/23/2016 03:48:54 PM;41.768382307;-87.722501383
10502361;HZ243080;04/28/2016 08:50:00 AM;013XX W ESTES AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;false;true;08B;2016;05/23/2016 03:48:54 PM;42.011590459;-87.664333931
10502362;HZ243297;04/28/2016 10:50:00 AM;067XX S CLAREMONT AVE;0460;BATTERY;SIMPLE;RESIDENCE;false;false;08B;2016;05/23/2016 03:48:54 PM;41.771154468;-87.682106496
10502367;HZ243152;04/28/2016 09:30:00 AM;058XX S LAFLIN ST;0630;BURGLARY;ATTEMPT FORCIBLE ENTRY;RESIDENCE;false;false;05;2016;05/23/2016 03:48:54 PM;41.787433001;-87.661976065
10502368;HZ243078;04/28/2016 07:08:00 AM;075XX N PAULINA ST;1330;CRIMINAL TRESPASS;TO LAND;RESTAURANT;false;false;26;2016;05/23/2016 03:48:54 PM;42.018748975;-87.673157281
10502376;HZ243109;04/28/2016 08:55:00 AM;068XX W IRVING PARK RD;1310;CRIMINAL DAMAGE;TO PROPERTY;OTHER;false;false;14;2016;05/23/2016 03:48:54 PM;41.952742806;-87.796901768
10502386;HZ243224;04/28/2016 05:00:00 AM;049XX W IRVING PARK RD;0810;THEFT;OVER $500;PARKING LOT/GARAGE(NON.RESID.);false;false;06;2016;05/23/2016 03:48:54 PM;41.953376545;-87.750152275
10502403;HZ242081;04/27/2016 06:30:00 AM;100XX S PRINCETON AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/23/2016 03:48:54 PM;41.712310862;-87.630843128
10502432;HZ243194;04/28/2016 09:55:00 AM;083XX S SANGAMON ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;false;true;08B;2016;05/23/2016 03:48:54 PM;41.742308042;-87.647496282
10502434;HZ243263;04/28/2016 04:33:00 AM;028XX W BELMONT AVE;0630;BURGLARY;ATTEMPT FORCIBLE ENTRY;RESTAURANT;false;false;05;2016;05/23/2016 03:48:54 PM;41.939387043;-87.699010281
10502567;HZ243365;04/28/2016 12:09:00 PM;040XX W CONGRESS PKWY;0486;BATTERY;DOMESTIC BATTERY SIMPLE;SIDEWALK;false;true;08B;2016;05/23/2016 03:48:54 PM;41.874345801;-87.726406296
10502635;HZ243035;04/28/2016 07:45:00 AM;062XX W RAVEN ST;0560;ASSAULT;SIMPLE;STREET;false;false;08A;2016;05/23/2016 03:48:54 PM;41.99485983;-87.784482134
10502682;HZ240790;04/26/2016 11:55:00 AM;009XX E 133RD PL;0470;PUBLIC PEACE VIOLATION;RECKLESS CONDUCT;SCHOOL, PUBLIC, BUILDING;false;false;24;2016;05/23/2016 03:48:54 PM;41.653745791;-87.599937561
10502698;HZ241905;04/27/2016 09:20:00 AM;010XX W CATALPA AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;false;08B;2016;05/23/2016 03:48:54 PM;41.981847263;-87.657024704
10502709;HZ243322;04/28/2016 11:00:00 AM;048XX N FRANCISCO AVE;0560;ASSAULT;SIMPLE;RESIDENCE;false;false;08A;2016;05/23/2016 03:48:54 PM;41.96938944;-87.700488807
10502716;HZ242824;04/27/2016 09:27:00 PM;015XX S KOSTNER AVE;0497;BATTERY;AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;RESIDENCE;false;true;04B;2016;05/23/2016 03:48:54 PM;41.859707899;-87.734763941
10502725;HZ243340;04/27/2016 06:30:00 PM;047XX S MICHIGAN AVE;0810;THEFT;OVER $500;APARTMENT;false;false;06;2016;05/23/2016 03:48:54 PM;41.808608378;-87.622819173
10502727;HZ243069;04/23/2016 08:30:00 AM;055XX W VAN BUREN ST;031A;ROBBERY;ARMED: HANDGUN;APARTMENT;false;false;03;2016;05/23/2016 03:48:54 PM;41.87475411;-87.762690738
10502736;HZ242430;04/27/2016 02:45:00 PM;048XX N BROADWAY;0560;ASSAULT;SIMPLE;PARKING LOT/GARAGE(NON.RESID.);false;false;08A;2016;05/23/2016 03:48:54 PM;41.970631066;-87.659713788
10502815;HZ243166;04/28/2016 09:30:00 AM;009XX W WASHINGTON BLVD;0560;ASSAULT;SIMPLE;STREET;false;false;08A;2016;05/23/2016 03:48:54 PM;41.883074281;-87.651409543
10502833;HZ243625;04/18/2016 03:00:00 PM;001XX W WASHINGTON ST;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;PARKING LOT/GARAGE(NON.RESID.);true;false;07;2016;05/23/2016 03:48:54 PM;41.883209085;-87.633223046
10502889;HZ242344;04/27/2016 02:34:00 PM;032XX N BROADWAY;0860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;false;false;06;2016;05/23/2016 03:48:54 PM;41.940573534;-87.644416473
10502893;HZ242782;04/27/2016 09:13:00 PM;108XX S AVENUE H;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;false;true;08B;2016;05/23/2016 03:48:54 PM;41.698135162;-87.532867219
10502918;HZ242822;04/27/2016 09:00:00 PM;033XX W EVERGREEN AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENTIAL YARD (FRONT/BACK);false;true;08B;2016;05/23/2016 03:48:54 PM;41.905529115;-87.71060498
10502919;HZ242825;04/23/2016 08:00:00 PM;035XX S HALSTED ST;5011;OTHER OFFENSE;LICENSE VIOLATION;BAR OR TAVERN;false;false;26;2016;05/23/2016 03:48:54 PM;41.830034544;-87.646091003
10502921;HZ242780;04/27/2016 08:45:00 PM;029XX W FLETCHER ST;0330;ROBBERY;AGGRAVATED;STREET;false;false;03;2016;05/23/2016 03:48:54 PM;41.938456262;-87.701908401
10502953;HZ242326;04/27/2016 03:00:00 PM;087XX S BURLEY AVE;0560;ASSAULT;SIMPLE;CHA APARTMENT;false;false;08A;2016;05/23/2016 03:48:54 PM;41.736694472;-87.545824091
10502983;HZ242676;04/27/2016 02:05:00 PM;053XX S LOOMIS BLVD;0520;ASSAULT;AGGRAVATED:KNIFE/CUTTING INSTR;SCHOOL, PUBLIC, BUILDING;false;false;04A;2016;05/23/2016 03:48:54 PM;41.797286045;-87.659812184
10503063;HZ243284;04/28/2016 10:40:00 AM;055XX S STATE ST;0560;ASSAULT;SIMPLE;STREET;false;false;08A;2016;05/23/2016 03:48:54 PM;41.793935909;-87.625680278
10503070;HZ243558;04/27/2016 09:00:00 AM;052XX S HARPER AVE;2826;OTHER OFFENSE;HARASSMENT BY ELECTRONIC MEANS;OTHER;false;false;26;2016;05/23/2016 03:48:54 PM;41.800938808;-87.589121997
10503071;HZ243662;04/27/2016 10:30:00 PM;093XX S CALUMET AVE;051A;ASSAULT;AGGRAVATED: HANDGUN;STREET;false;false;04A;2016;05/23/2016 03:48:54 PM;41.72469399;-87.615425287
10503072;HZ243523;04/28/2016 01:49:00 PM;005XX E 47TH ST;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/23/2016 03:48:54 PM;41.809428874;-87.613555623
10503077;HZ243781;04/28/2016 11:00:00 AM;060XX N TALMAN AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;true;08B;2016;05/23/2016 03:48:54 PM;41.991404793;-87.695779347
10503088;HZ242231;04/26/2016 10:34:00 PM;054XX S DAMEN AVE;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;RESIDENCE;false;true;26;2016;05/23/2016 03:48:54 PM;41.795004687;-87.674332624
10503116;HZ243696;04/28/2016 03:38:00 PM;026XX E 79TH ST;031A;ROBBERY;ARMED: HANDGUN;SIDEWALK;false;false;03;2016;05/23/2016 03:48:54 PM;41.751833633;-87.558572004
10503155;HZ243633;04/28/2016 12:00:00 PM;082XX S LOOMIS BLVD;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE;false;false;05;2016;05/23/2016 03:48:54 PM;41.744046752;-87.658419456
10503162;HZ243599;04/28/2016 03:00:00 PM;001XX W 87TH ST;0460;BATTERY;SIMPLE;RESTAURANT;false;false;08B;2016;05/23/2016 03:48:54 PM;41.736264617;-87.627929503
10503166;HZ243709;04/28/2016 04:40:00 PM;034XX W IRVING PARK RD;0460;BATTERY;SIMPLE;SIDEWALK;false;false;08B;2016;05/23/2016 03:48:54 PM;41.953852789;-87.713255998
10503173;HZ242465;04/27/2016 04:00:00 PM;004XX W 80TH ST;0460;BATTERY;SIMPLE;SIDEWALK;false;false;08B;2016;05/23/2016 03:48:54 PM;41.748943754;-87.635189547
10503213;HZ240320;04/25/2016 11:15:00 AM;047XX S LOOMIS BLVD;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE;false;false;05;2016;05/23/2016 03:48:54 PM;41.807858626;-87.660086589
10503215;HZ242992;04/28/2016 12:00:00 AM;104XX S TORRENCE AVE;0630;BURGLARY;ATTEMPT FORCIBLE ENTRY;RESTAURANT;false;false;05;2016;05/23/2016 03:48:54 PM;41.705945023;-87.559643215
10503217;HZ242961;04/28/2016 02:16:00 AM;006XX W HARRISON ST;1210;DECEPTIVE PRACTICE;THEFT OF LABOR/SERVICES;TAXICAB;false;false;11;2016;05/23/2016 03:48:54 PM;41.874363279;-87.643013039
10503230;HZ243982;04/28/2016 04:00:00 PM;057XX S LAKE SHORE DR;0810;THEFT;OVER $500;PARKING LOT/GARAGE(NON.RESID.);false;false;06;2016;05/23/2016 03:48:54 PM;41.791160785;-87.579836586
10503319;HZ243511;04/28/2016 12:30:00 PM;069XX S MERRILL AVE;0484;BATTERY;PRO EMP HANDS NO/MIN INJURY;SCHOOL, PUBLIC, BUILDING;false;false;08B;2016;05/23/2016 03:48:54 PM;41.769014078;-87.572709347
10503321;HZ244039;04/28/2016 05:00:00 PM;016XX W 59TH ST;0460;BATTERY;SIMPLE;STREET;false;false;08B;2016;05/23/2016 03:48:54 PM;41.786742732;-87.664549996
10503323;HZ243430;04/28/2016 10:45:00 AM;010XX E 72ND ST;0545;ASSAULT;PRO EMP HANDS NO/MIN INJURY;SCHOOL, PUBLIC, BUILDING;false;false;08A;2016;05/23/2016 03:48:54 PM;41.764112658;-87.600129909
10503326;HZ244093;04/28/2016 08:35:00 PM;061XX S MORGAN ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;false;true;08B;2016;05/23/2016 03:48:54 PM;41.782319404;-87.649709954
10503331;HZ242133;04/25/2016 05:00:00 AM;068XX S BISHOP ST;1563;SEX OFFENSE;CRIMINAL SEXUAL ABUSE;RESIDENCE;false;false;17;2016;05/23/2016 03:48:54 PM;41.769599032;-87.660303497
10503334;HZ239508;04/25/2016 03:00:00 AM;050XX W THOMAS ST;0291;CRIM SEXUAL ASSAULT;ATTEMPT NON-AGGRAVATED;APARTMENT;false;false;02;2016;05/23/2016 03:48:54 PM;41.900449731;-87.75253686
10503340;HZ244020;04/28/2016 05:15:00 PM;085XX S PULASKI RD;0890;THEFT;FROM BUILDING;RESTAURANT;false;false;06;2016;05/23/2016 03:48:54 PM;41.737297774;-87.721517309
10503341;HZ243396;04/28/2016 11:28:00 AM;003XX N LOOMIS ST;0810;THEFT;OVER $500;STREET;false;false;06;2016;05/23/2016 03:48:54 PM;41.886967795;-87.662495761
10503479;HZ244059;04/28/2016 08:30:00 PM;010XX N RUSH ST;0890;THEFT;FROM BUILDING;RESTAURANT;false;false;06;2016;05/23/2016 03:48:54 PM;41.901862823;-87.628030919
10503487;HZ244096;04/28/2016 09:00:00 PM;012XX N CLYBOURN AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/23/2016 03:48:54 PM;41.904505139;-87.640590874
10503596;HZ244302;04/29/2016 04:00:00 AM;066XX S JUSTINE ST;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;false;true;14;2016;05/23/2016 03:48:54 PM;41.773332267;-87.662819668
10503654;HZ243800;04/28/2016 09:00:00 AM;101XX S STATE ST;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE;false;false;05;2016;05/23/2016 03:48:54 PM;41.709516364;-87.623570805
10503657;HZ243885;04/27/2016 11:00:00 PM;001XX W 112TH PL;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;RESIDENCE;false;false;07;2016;05/23/2016 03:48:54 PM;41.689821778;-87.626478351
10503674;HZ244112;04/28/2016 09:55:00 PM;069XX N SHERIDAN RD;0420;BATTERY;AGGRAVATED:KNIFE/CUTTING INSTR;APARTMENT;false;false;04B;2016;05/23/2016 03:48:54 PM;42.008612529;-87.661899888
10503886;HZ244399;04/28/2016 10:00:00 PM;042XX W AINSLIE ST;0810;THEFT;OVER $500;STREET;false;false;06;2016;05/23/2016 03:48:54 PM;41.97000507;-87.733372073
10503905;HZ244585;04/29/2016 07:45:00 AM;002XX E 132ND ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;true;08B;2016;05/23/2016 03:48:54 PM;41.655308919;-87.616723274
10503912;HZ244592;04/28/2016 09:25:00 AM;014XX W CARMEN AVE;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;RESIDENCE;false;false;26;2016;05/23/2016 03:48:54 PM;41.974390997;-87.666830588
10503922;HZ244345;04/28/2016 02:00:00 PM;006XX E 42ND ST;1152;DECEPTIVE PRACTICE;ILLEGAL USE CASH CARD;RESIDENCE;false;false;11;2016;05/23/2016 03:48:54 PM;41.818549841;-87.609902322
10503924;HZ244420;04/28/2016 10:00:00 PM;003XX E 26TH ST;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/23/2016 03:48:54 PM;41.84569673;-87.619652695
10503927;HZ244610;04/29/2016 11:15:00 AM;006XX S CLARK ST;0560;ASSAULT;SIMPLE;SCHOOL, PRIVATE, BUILDING;false;false;08A;2016;05/23/2016 03:48:54 PM;41.873986481;-87.630658024
10503969;HZ244482;04/29/2016 08:53:00 AM;039XX W 31ST ST;0460;BATTERY;SIMPLE;SIDEWALK;false;false;08B;2016;05/23/2016 03:48:54 PM;41.8369193;-87.722213382
10503976;HZ242568;04/23/2016 05:00:00 PM;026XX S HOMAN AVE;0810;THEFT;OVER $500;STREET;false;false;06;2016;05/23/2016 03:48:54 PM;41.843993703;-87.70989918
10504018;HZ244565;04/29/2016 10:30:00 AM;024XX N KILPATRICK AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;true;08B;2016;05/23/2016 03:48:54 PM;41.925688447;-87.74391864
10504058;HZ244429;04/28/2016 04:00:00 PM;075XX S STATE ST;0460;BATTERY;SIMPLE;SIDEWALK;false;false;08B;2016;05/23/2016 03:48:54 PM;41.757746672;-87.62474756
10504059;HZ244498;04/29/2016 09:00:00 AM;095XX S HARVARD AVE;0460;BATTERY;SIMPLE;SCHOOL, PRIVATE, BUILDING;false;false;08B;2016;05/23/2016 03:48:54 PM;41.720799777;-87.632311118
10504085;HZ244388;04/29/2016 07:30:00 AM;048XX N MILWAUKEE AVE;0850;THEFT;ATTEMPT THEFT;SMALL RETAIL STORE;false;false;06;2016;05/23/2016 03:48:54 PM;41.969336143;-87.762012845
10504094;HZ244616;04/29/2016 11:15:00 AM;046XX S DAMEN AVE;0460;BATTERY;SIMPLE;PARKING LOT/GARAGE(NON.RESID.);false;false;08B;2016;05/23/2016 03:48:54 PM;41.809870528;-87.674822194
10504097;HZ244006;04/28/2016 03:45:00 PM;075XX W ROSEDALE AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;RESIDENCE;false;false;14;2016;05/23/2016 03:48:54 PM;41.9856058;-87.8162747
10504105;HZ243016;04/28/2016 06:45:00 AM;040XX W DIVERSEY AVE;0560;ASSAULT;SIMPLE;STREET;false;true;08A;2016;05/23/2016 03:48:54 PM;41.931780735;-87.727593069
